epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
50,317.064,1.56059,1.25023,0.00517,0.63608,0.33333,0.45406,0.13125,2.24832,2.06481,0.01152,0.000153147,5.1049e-05,0.000153147,5.1049e-05,0.000153147,5.1049e-05,0.000153147,5.1049e-05
51,322.232,1.56209,1.21363,0.00482,0.50345,0.41667,0.49032,0.13569,2.20849,2.13624,0.01073,0.00015015,5.005e-05,0.00015015,5.005e-05,0.00015015,5.005e-05,0.00015015,5.005e-05
52,327.288,1.55324,1.18759,0.00484,0.49643,0.41667,0.48963,0.13806,2.20159,2.1157,0.01065,0.000147153,4.9051e-05,0.000147153,4.9051e-05,0.000147153,4.9051e-05,0.000147153,4.9051e-05
53,332.436,1.53098,1.18455,0.00496,0.49555,0.41667,0.49663,0.13971,2.20564,2.13247,0.01072,0.000144156,4.8052e-05,0.000144156,4.8052e-05,0.000144156,4.8052e-05,0.000144156,4.8052e-05
54,337.712,1.48638,1.11909,0.00459,0.4873,0.41667,0.48934,0.13571,2.25092,2.06589,0.01158,0.000141159,4.7053e-05,0.000141159,4.7053e-05,0.000141159,4.7053e-05,0.000141159,4.7053e-05
55,342.917,1.50592,1.14588,0.0047,0.45828,0.41667,0.48104,0.13538,2.21017,2.15065,0.01079,0.000138162,4.6054e-05,0.000138162,4.6054e-05,0.000138162,4.6054e-05,0.000138162,4.6054e-05
56,348.15,1.51193,1.15117,0.00454,0.45473,0.41667,0.4852,0.1375,2.26441,2.05646,0.01153,0.000135165,4.5055e-05,0.000135165,4.5055e-05,0.000135165,4.5055e-05,0.000135165,4.5055e-05
57,353.299,1.53704,1.17524,0.00488,0.55364,0.41379,0.49157,0.13805,2.16793,2.21561,0.01064,0.000132168,4.4056e-05,0.000132168,4.4056e-05,0.000132168,4.4056e-05,0.000132168,4.4056e-05
58,358.384,1.55887,1.22665,0.00497,0.55221,0.41165,0.49817,0.1387,2.20218,2.15421,0.01072,0.000129171,4.3057e-05,0.000129171,4.3057e-05,0.000129171,4.3057e-05,0.000129171,4.3057e-05
59,363.649,1.56375,1.17389,0.00469,0.55445,0.41501,0.48604,0.13385,2.24113,2.0959,0.01152,0.000126174,4.2058e-05,0.000126174,4.2058e-05,0.000126174,4.2058e-05,0.000126174,4.2058e-05
60,368.851,1.54073,1.15043,0.00473,0.55097,0.41667,0.49031,0.13556,2.17316,2.17059,0.01102,0.000123177,4.1059e-05,0.000123177,4.1059e-05,0.000123177,4.1059e-05,0.000123177,4.1059e-05
61,374.375,1.53588,1.15796,0.00458,0.64182,0.33333,0.48841,0.1361,2.16581,2.19002,0.01063,0.00012018,4.006e-05,0.00012018,4.006e-05,0.00012018,4.006e-05,0.00012018,4.006e-05
62,379.627,1.55238,1.19167,0.00492,0.48054,0.46431,0.49802,0.13902,2.16941,2.1911,0.01064,0.000117183,3.9061e-05,0.000117183,3.9061e-05,0.000117183,3.9061e-05,0.000117183,3.9061e-05
63,384.979,1.54883,1.14375,0.00462,0.42765,0.41667,0.49631,0.13752,2.22331,2.10091,0.0118,0.000114186,3.8062e-05,0.000114186,3.8062e-05,0.000114186,3.8062e-05,0.000114186,3.8062e-05
64,390.327,1.55812,1.19572,0.00487,0.54701,0.40385,0.49616,0.13675,2.222,2.1002,0.01176,0.000111189,3.7063e-05,0.000111189,3.7063e-05,0.000111189,3.7063e-05,0.000111189,3.7063e-05
65,396.197,1.52249,1.12427,0.00471,0.50542,0.41667,0.48843,0.13705,2.1716,2.13568,0.01106,0.000108192,3.6064e-05,0.000108192,3.6064e-05,0.000108192,3.6064e-05,0.000108192,3.6064e-05
66,401.497,1.50583,1.15185,0.00467,0.50091,0.41667,0.49113,0.13873,2.18177,2.123,0.01111,0.000105195,3.5065e-05,0.000105195,3.5065e-05,0.000105195,3.5065e-05,0.000105195,3.5065e-05
67,406.804,1.51214,1.1477,0.00461,0.63523,0.33333,0.4924,0.13747,2.21403,2.11193,0.01117,0.000102198,3.4066e-05,0.000102198,3.4066e-05,0.000102198,3.4066e-05,0.000102198,3.4066e-05
68,411.853,1.53052,1.15652,0.00461,0.5254,0.41667,0.49256,0.13855,2.19741,2.1289,0.0112,9.9201e-05,3.3067e-05,9.9201e-05,3.3067e-05,9.9201e-05,3.3067e-05,9.9201e-05,3.3067e-05
69,417.165,1.50834,1.13825,0.00464,0.51683,0.41667,0.50464,0.14001,2.20596,2.12427,0.01124,9.6204e-05,3.2068e-05,9.6204e-05,3.2068e-05,9.6204e-05,3.2068e-05,9.6204e-05,3.2068e-05
70,422.462,1.4921,1.10261,0.00453,0.50449,0.41667,0.5036,0.14152,2.21136,2.12401,0.01115,9.3207e-05,3.1069e-05,9.3207e-05,3.1069e-05,9.3207e-05,3.1069e-05,9.3207e-05,3.1069e-05
71,427.691,1.51041,1.11508,0.00463,0.5005,0.41667,0.50183,0.1413,2.1734,2.1214,0.01104,9.021e-05,3.007e-05,9.021e-05,3.007e-05,9.021e-05,3.007e-05,9.021e-05,3.007e-05
72,432.934,1.52438,1.13129,0.00481,0.4863,0.41667,0.50517,0.14228,2.27801,1.96229,0.01213,8.7213e-05,2.9071e-05,8.7213e-05,2.9071e-05,8.7213e-05,2.9071e-05,8.7213e-05,2.9071e-05
73,438.135,1.54807,1.13048,0.00468,0.48471,0.41667,0.50086,0.1382,2.18748,2.11841,0.01114,8.4216e-05,2.8072e-05,8.4216e-05,2.8072e-05,8.4216e-05,2.8072e-05,8.4216e-05,2.8072e-05
74,443.129,1.49179,1.11751,0.00467,0.49053,0.41667,0.49853,0.13774,2.22384,2.1204,0.01121,8.1219e-05,2.7073e-05,8.1219e-05,2.7073e-05,8.1219e-05,2.7073e-05,8.1219e-05,2.7073e-05
75,448.605,1.54538,1.15353,0.00472,0.48726,0.41667,0.50697,0.14291,2.19126,2.14299,0.01072,7.8222e-05,2.6074e-05,7.8222e-05,2.6074e-05,7.8222e-05,2.6074e-05,7.8222e-05,2.6074e-05
76,453.539,1.50831,1.12872,0.00485,0.4821,0.41667,0.51215,0.14463,2.18986,2.08623,0.01131,7.5225e-05,2.5075e-05,7.5225e-05,2.5075e-05,7.5225e-05,2.5075e-05,7.5225e-05,2.5075e-05
77,458.877,1.48783,1.11653,0.00458,0.50606,0.42777,0.50598,0.13972,2.21008,2.12016,0.0113,7.2228e-05,2.4076e-05,7.2228e-05,2.4076e-05,7.2228e-05,2.4076e-05,7.2228e-05,2.4076e-05
78,464.079,1.51367,1.11264,0.00453,0.50756,0.41667,0.49494,0.13849,2.20639,2.13247,0.01123,6.9231e-05,2.3077e-05,6.9231e-05,2.3077e-05,6.9231e-05,2.3077e-05,6.9231e-05,2.3077e-05
79,469.554,1.54176,1.13459,0.00468,0.44853,0.41667,0.50003,0.14126,2.21207,2.10472,0.01123,6.6234e-05,2.2078e-05,6.6234e-05,2.2078e-05,6.6234e-05,2.2078e-05,6.6234e-05,2.2078e-05
80,474.929,1.51609,1.08295,0.00462,0.48624,0.5,0.5053,0.14142,2.20283,2.14586,0.01084,6.3237e-05,2.1079e-05,6.3237e-05,2.1079e-05,6.3237e-05,2.1079e-05,6.3237e-05,2.1079e-05
81,480.21,1.52599,1.0907,0.00457,0.46557,0.5,0.4985,0.13917,2.18798,2.11348,0.01118,6.024e-05,2.008e-05,6.024e-05,2.008e-05,6.024e-05,2.008e-05,6.024e-05,2.008e-05
82,485.678,1.54047,1.15047,0.0047,0.50771,0.43081,0.50306,0.1391,2.18163,2.13475,0.01121,5.7243e-05,1.9081e-05,5.7243e-05,1.9081e-05,5.7243e-05,1.9081e-05,5.7243e-05,1.9081e-05
83,490.824,1.50798,1.12906,0.00478,0.49398,0.5,0.50384,0.13977,2.18609,2.12753,0.0112,5.4246e-05,1.8082e-05,5.4246e-05,1.8082e-05,5.4246e-05,1.8082e-05,5.4246e-05,1.8082e-05
84,495.958,1.50923,1.11497,0.00465,0.46619,0.5,0.49696,0.13881,2.17221,2.16326,0.01071,5.1249e-05,1.7083e-05,5.1249e-05,1.7083e-05,5.1249e-05,1.7083e-05,5.1249e-05,1.7083e-05
