epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
119,22364.4,2.05487,1.03614,0.00185,0.73393,0.61605,0.6462,0.32044,2.07296,1.03341,0.00331,0.0003259,0.000108633,0.0003259,0.000108633,0.0003259,0.000108633,0.0003259,0.000108633
120,22549.6,2.05707,1.03792,0.00184,0.73498,0.61398,0.64547,0.3203,2.07277,1.03341,0.00331,0.00031595,0.000105317,0.00031595,0.000105317,0.00031595,0.000105317,0.00031595,0.000105317
121,22734.5,2.05504,1.03724,0.00185,0.73899,0.61531,0.64676,0.32064,2.07245,1.03375,0.00331,0.000306,0.000102,0.000306,0.000102,0.000306,0.000102,0.000306,0.000102
122,22922.2,2.0666,1.04414,0.00185,0.7452,0.61125,0.64679,0.32073,2.07202,1.03373,0.00331,0.00029605,9.86833e-05,0.00029605,9.86833e-05,0.00029605,9.86833e-05,0.00029605,9.86833e-05
123,23108.1,2.05306,1.03775,0.00185,0.74442,0.61148,0.64678,0.32049,2.0713,1.03407,0.00331,0.0002861,9.53667e-05,0.0002861,9.53667e-05,0.0002861,9.53667e-05,0.0002861,9.53667e-05
124,23297.1,2.05448,1.03945,0.00184,0.74077,0.61477,0.64703,0.32074,2.07162,1.0344,0.00331,0.00027615,9.205e-05,0.00027615,9.205e-05,0.00027615,9.205e-05,0.00027615,9.205e-05
125,23484.3,2.04766,1.03491,0.00184,0.73839,0.61451,0.64713,0.32069,2.07188,1.0331,0.00331,0.0002662,8.87333e-05,0.0002662,8.87333e-05,0.0002662,8.87333e-05,0.0002662,8.87333e-05
126,23674.4,2.04777,1.03094,0.00186,0.74227,0.61271,0.64686,0.32043,2.07244,1.03347,0.00332,0.00025625,8.54167e-05,0.00025625,8.54167e-05,0.00025625,8.54167e-05,0.00025625,8.54167e-05
127,23863,2.05573,1.03832,0.00185,0.73804,0.61387,0.64717,0.32045,2.07235,1.03233,0.00332,0.0002463,8.21e-05,0.0002463,8.21e-05,0.0002463,8.21e-05,0.0002463,8.21e-05
128,24040.6,2.05557,1.03636,0.00185,0.74164,0.61212,0.64693,0.32043,2.07098,1.03305,0.00332,0.00023635,7.87833e-05,0.00023635,7.87833e-05,0.00023635,7.87833e-05,0.00023635,7.87833e-05
129,24227.3,2.05782,1.0367,0.00186,0.73891,0.61293,0.64712,0.32046,2.07153,1.03223,0.00332,0.0002264,7.54667e-05,0.0002264,7.54667e-05,0.0002264,7.54667e-05,0.0002264,7.54667e-05
130,24417.8,2.04817,1.03068,0.00185,0.73969,0.6139,0.64695,0.32064,2.07196,1.0316,0.00332,0.00021645,7.215e-05,0.00021645,7.215e-05,0.00021645,7.215e-05,0.00021645,7.215e-05
131,24606.3,2.06483,1.04209,0.00186,0.73913,0.61215,0.64696,0.32051,2.0715,1.03184,0.00331,0.0002065,6.88333e-05,0.0002065,6.88333e-05,0.0002065,6.88333e-05,0.0002065,6.88333e-05
132,24790.3,2.04926,1.03019,0.00183,0.74146,0.61196,0.64732,0.32039,2.07243,1.03029,0.00332,0.00019655,6.55167e-05,0.00019655,6.55167e-05,0.00019655,6.55167e-05,0.00019655,6.55167e-05
133,24974.2,2.04084,1.02511,0.00184,0.73855,0.61254,0.64706,0.32035,2.07183,1.03142,0.00331,0.0001866,6.22e-05,0.0001866,6.22e-05,0.0001866,6.22e-05,0.0001866,6.22e-05
134,25160.4,2.04655,1.03219,0.00185,0.73974,0.61074,0.64719,0.32047,2.07223,1.03043,0.00332,0.00017665,5.88833e-05,0.00017665,5.88833e-05,0.00017665,5.88833e-05,0.00017665,5.88833e-05
135,25346.4,2.05044,1.03877,0.00186,0.73816,0.61313,0.64727,0.32054,2.07231,1.03099,0.00332,0.0001667,5.55667e-05,0.0001667,5.55667e-05,0.0001667,5.55667e-05,0.0001667,5.55667e-05
136,25533.2,2.04895,1.03558,0.00185,0.73976,0.6094,0.64691,0.32056,2.07222,1.03143,0.00333,0.00015675,5.225e-05,0.00015675,5.225e-05,0.00015675,5.225e-05,0.00015675,5.225e-05
137,25720.6,2.0475,1.03631,0.00185,0.74274,0.60795,0.64718,0.32026,2.07194,1.03181,0.00332,0.0001468,4.89333e-05,0.0001468,4.89333e-05,0.0001468,4.89333e-05,0.0001468,4.89333e-05
138,25904,2.05242,1.03309,0.00184,0.74189,0.60824,0.6476,0.32076,2.07199,1.03109,0.00332,0.00013685,4.56167e-05,0.00013685,4.56167e-05,0.00013685,4.56167e-05,0.00013685,4.56167e-05
139,26090.5,2.05555,1.02787,0.00184,0.73822,0.61248,0.64796,0.32051,2.07254,1.03047,0.00333,0.0001269,4.23e-05,0.0001269,4.23e-05,0.0001269,4.23e-05,0.0001269,4.23e-05
140,26277.3,2.05552,1.03924,0.00184,0.73734,0.6106,0.64782,0.32074,2.07167,1.03171,0.00332,0.00011695,3.89833e-05,0.00011695,3.89833e-05,0.00011695,3.89833e-05,0.00011695,3.89833e-05
141,26451.9,1.92916,0.90511,0.00183,0.73744,0.6132,0.64795,0.32059,2.07314,1.03075,0.00332,0.000107,3.56667e-05,0.000107,3.56667e-05,0.000107,3.56667e-05,0.000107,3.56667e-05
142,26609.8,1.92159,0.90086,0.00183,0.74135,0.60844,0.64756,0.32075,2.07307,1.03177,0.00332,9.705e-05,3.235e-05,9.705e-05,3.235e-05,9.705e-05,3.235e-05,9.705e-05,3.235e-05
143,26764.2,1.91539,0.89615,0.00182,0.7412,0.60978,0.64797,0.32088,2.07292,1.03051,0.00332,8.71e-05,2.90333e-05,8.71e-05,2.90333e-05,8.71e-05,2.90333e-05,8.71e-05,2.90333e-05
144,26918.7,1.91035,0.89107,0.00182,0.73823,0.61196,0.64757,0.32076,2.07436,1.03038,0.00333,7.715e-05,2.57167e-05,7.715e-05,2.57167e-05,7.715e-05,2.57167e-05,7.715e-05,2.57167e-05
145,27070,1.90621,0.88933,0.00181,0.73701,0.61247,0.6483,0.32099,2.07329,1.03095,0.00332,6.72e-05,2.24e-05,6.72e-05,2.24e-05,6.72e-05,2.24e-05,6.72e-05,2.24e-05
146,27222.5,1.90543,0.88711,0.00181,0.73588,0.6129,0.64809,0.321,2.07287,1.03115,0.00332,5.725e-05,1.90833e-05,5.725e-05,1.90833e-05,5.725e-05,1.90833e-05,5.725e-05,1.90833e-05
147,27374.6,1.91095,0.88544,0.00181,0.73815,0.6119,0.64853,0.32093,2.07311,1.0312,0.00332,4.73e-05,1.57667e-05,4.73e-05,1.57667e-05,4.73e-05,1.57667e-05,4.73e-05,1.57667e-05
148,27528.7,1.90744,0.88492,0.00182,0.73576,0.61315,0.6486,0.32057,2.07322,1.03162,0.00332,3.735e-05,1.245e-05,3.735e-05,1.245e-05,3.735e-05,1.245e-05,3.735e-05,1.245e-05
149,27679.7,1.90878,0.88046,0.00181,0.73547,0.61118,0.64883,0.32057,2.07347,1.03097,0.00332,2.74e-05,9.13333e-06,2.74e-05,9.13333e-06,2.74e-05,9.13333e-06,2.74e-05,9.13333e-06
150,27832.2,1.90612,0.88719,0.00181,0.72836,0.61465,0.64923,0.32063,2.07423,1.0304,0.00332,1.745e-05,5.81667e-06,1.745e-05,5.81667e-06,1.745e-05,5.81667e-06,1.745e-05,5.81667e-06
