epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
85,92127.1,1.94928,1.4186,0.00232,0.82096,0.6502,0.69635,0.44874,1.77795,1.15521,0.0027,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228
86,93199.3,1.95655,1.42006,0.00233,0.82074,0.65097,0.69683,0.44916,1.77773,1.15377,0.0027,0.0021585,0.0007195,0.0021585,0.0007195,0.0021585,0.0007195,0.0021585,0.0007195
87,94269.3,1.95614,1.42352,0.00232,0.82212,0.65052,0.69696,0.44922,1.7767,1.15372,0.0027,0.0021486,0.0007162,0.0021486,0.0007162,0.0021486,0.0007162,0.0021486,0.0007162
88,95355.7,1.94538,1.41668,0.00233,0.82202,0.65065,0.69703,0.44932,1.77609,1.1539,0.0027,0.0021387,0.0007129,0.0021387,0.0007129,0.0021387,0.0007129,0.0021387,0.0007129
89,96437.8,1.95359,1.42564,0.00233,0.82141,0.65155,0.69753,0.4498,1.77603,1.15191,0.0027,0.0021288,0.0007096,0.0021288,0.0007096,0.0021288,0.0007096,0.0021288,0.0007096
90,97514.4,1.95176,1.42309,0.00232,0.82181,0.6525,0.69794,0.45035,1.77505,1.15119,0.0027,0.0021189,0.0007063,0.0021189,0.0007063,0.0021189,0.0007063,0.0021189,0.0007063
91,98614.4,1.95136,1.42775,0.00233,0.82295,0.65194,0.69827,0.45058,1.77448,1.14936,0.0027,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703
92,99715.2,1.95265,1.42588,0.00233,0.8241,0.65106,0.69847,0.45081,1.77455,1.14778,0.0027,0.0020991,0.0006997,0.0020991,0.0006997,0.0020991,0.0006997,0.0020991,0.0006997
93,100816,1.93934,1.41591,0.00232,0.82342,0.65208,0.69864,0.4511,1.77436,1.14651,0.0027,0.0020892,0.0006964,0.0020892,0.0006964,0.0020892,0.0006964,0.0020892,0.0006964
94,101910,1.95131,1.41833,0.00232,0.82345,0.65174,0.69875,0.45127,1.77399,1.1458,0.0027,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931
